county,date,spreading_prob
Cumberland,2021-12-07,0.7445
Cumberland,2021-12-08,0.70175
Cumberland,2021-12-09,0.69825
Cumberland,2021-12-10,0.73575
Cumberland,2021-12-11,0.803
Cumberland,2021-12-12,0.87775
Cumberland,2021-12-13,0.942
Cumberland,2021-12-14,0.9805
Cumberland,2021-12-15,0.99525
Cumberland,2021-12-16,0.99975
Cumberland,2021-12-17,1
Cumberland,2021-12-18,1
Cumberland,2021-12-19,1
Cumberland,2021-12-20,1
Cumberland,2021-12-21,0.99975
Cumberland,2021-12-22,0.99975
Cumberland,2021-12-23,0.99925
Cumberland,2021-12-24,0.99875
Cumberland,2021-12-25,0.997
Cumberland,2021-12-26,0.99475
Cumberland,2021-12-27,0.9875
Cumberland,2021-12-28,0.98075
Cumberland,2021-12-29,0.9715
Cumberland,2021-12-30,0.961
Cumberland,2021-12-31,0.961
Cumberland,2022-01-01,0.961
Cumberland,2022-01-02,0.961
Cumberland,2022-01-03,0.961
Cumberland,2022-01-04,0.961
Cumberland,2022-01-05,0.961
Cumberland,2022-01-06,0.961
Cumberland,2022-01-07,0.961
Cumberland,2022-01-08,0.961
Cumberland,2022-01-09,0.961
Cumberland,2022-01-10,0.961
Cumberland,2022-01-11,0.961
Cumberland,2022-01-12,0.961
Cumberland,2022-01-13,0.961
Cumberland,2022-01-14,0.961
Cumberland,2022-01-15,0.961
Cumberland,2022-01-16,0.961
Cumberland,2022-01-17,0.961
Cumberland,2022-01-18,0.961
Cumberland,2022-01-19,0.961
Cumberland,2022-01-20,0.961
Cumberland,2022-01-21,0.961
Cumberland,2022-01-22,0.961
Cumberland,2022-01-23,0.961
Cumberland,2022-01-24,0.961
Cumberland,2022-01-25,0.961
Cumberland,2022-01-26,0.961
Cumberland,2022-01-27,0.961
Currituck,2021-10-08,0.611666666666667
Currituck,2021-10-09,0.625
Currituck,2021-10-10,0.631
Currituck,2021-10-11,0.644333333333333
Currituck,2021-10-12,0.659333333333333
Currituck,2021-10-13,0.674
Currituck,2021-10-14,0.698333333333333
Currituck,2021-10-15,0.728666666666667
Currituck,2021-10-16,0.755666666666667
Currituck,2021-10-17,0.78
Currituck,2021-10-18,0.805333333333333
Currituck,2021-10-19,0.826
Currituck,2021-10-20,0.849666666666667
Currituck,2021-10-21,0.863333333333333
Currituck,2021-10-22,0.874666666666667
Currituck,2021-10-23,0.878666666666667
Currituck,2021-10-24,0.876666666666667
Currituck,2021-10-25,0.869666666666667
Currituck,2021-10-26,0.856
Currituck,2021-10-27,0.843
Currituck,2021-10-28,0.819666666666667
Currituck,2021-10-29,0.795666666666667
Currituck,2021-10-30,0.763333333333333
Currituck,2021-10-31,0.718
Currituck,2021-11-01,0.666666666666667
Currituck,2021-11-02,0.609666666666667
Currituck,2021-11-03,0.538
Currituck,2021-11-04,0.468666666666667
Currituck,2021-11-05,0.389333333333333
Currituck,2021-11-06,0.329333333333333
Currituck,2021-11-07,0.274333333333333
Currituck,2021-11-08,0.222333333333333
Currituck,2021-11-09,0.194
Currituck,2021-11-10,0.178333333333333
Currituck,2021-11-11,0.169
Currituck,2021-11-12,0.151666666666667
Currituck,2021-11-13,0.147666666666667
Currituck,2021-11-14,0.143
Currituck,2021-11-15,0.144
Currituck,2021-11-16,0.147
Currituck,2021-11-17,0.153666666666667
Currituck,2021-11-18,0.166
Currituck,2021-11-19,0.177666666666667
Currituck,2021-11-20,0.202
Currituck,2021-11-21,0.228666666666667
Currituck,2021-11-22,0.252
Currituck,2021-11-23,0.281
Currituck,2021-11-24,0.311666666666667
Currituck,2021-11-25,0.345
Currituck,2021-11-26,0.376333333333333
Currituck,2021-11-27,0.414666666666667
Currituck,2021-11-28,0.454
Currituck,2021-11-29,0.496333333333333
Currituck,2021-11-30,0.538
Currituck,2021-12-01,0.579333333333333
Currituck,2021-12-02,0.63
Currituck,2021-12-03,0.681333333333333
Currituck,2021-12-04,0.731666666666667
Currituck,2021-12-05,0.770666666666667
Currituck,2021-12-06,0.807333333333333
Currituck,2021-12-07,0.838
Currituck,2021-12-08,0.866666666666667
Currituck,2021-12-09,0.891333333333333
Currituck,2021-12-10,0.909
Currituck,2021-12-11,0.919666666666667
Currituck,2021-12-12,0.930666666666667
Currituck,2021-12-13,0.938333333333333
Currituck,2021-12-14,0.940333333333333
Currituck,2021-12-15,0.943333333333333
Currituck,2021-12-16,0.941666666666667
Currituck,2021-12-17,0.938
Currituck,2021-12-18,0.932666666666667
Currituck,2021-12-19,0.928
Currituck,2021-12-20,0.924333333333333
Currituck,2021-12-21,0.919333333333333
Currituck,2021-12-22,0.909
Currituck,2021-12-23,0.903
Currituck,2021-12-24,0.895666666666667
Currituck,2021-12-25,0.882666666666667
Currituck,2021-12-26,0.876333333333333
Currituck,2021-12-27,0.867666666666667
Currituck,2021-12-28,0.858
Currituck,2021-12-29,0.849666666666667
Currituck,2021-12-30,0.844
Currituck,2021-12-31,0.844
Currituck,2022-01-01,0.844
Currituck,2022-01-02,0.844
Currituck,2022-01-03,0.844
Currituck,2022-01-04,0.844
Currituck,2022-01-05,0.844
Currituck,2022-01-06,0.844
Currituck,2022-01-07,0.844
Currituck,2022-01-08,0.844
Currituck,2022-01-09,0.844
Currituck,2022-01-10,0.844
Currituck,2022-01-11,0.844
Currituck,2022-01-12,0.844
Currituck,2022-01-13,0.844
Dare,2021-10-08,0.727666666666667
Dare,2021-10-09,0.722333333333333
Dare,2021-10-10,0.712
Dare,2021-10-11,0.694666666666667
Dare,2021-10-12,0.669666666666667
Dare,2021-10-13,0.634333333333333
Dare,2021-10-14,0.580666666666667
Dare,2021-10-15,0.514333333333333
Dare,2021-10-16,0.433
Dare,2021-10-17,0.341333333333333
Dare,2021-10-18,0.261
Dare,2021-10-19,0.188333333333333
Dare,2021-10-20,0.136666666666667
Dare,2021-10-21,0.0946666666666667
Dare,2021-10-22,0.0663333333333333
Dare,2021-10-23,0.0523333333333333
Dare,2021-10-24,0.0433333333333333
Dare,2021-10-25,0.0426666666666667
Dare,2021-10-26,0.0393333333333333
Dare,2021-10-27,0.0393333333333333
Dare,2021-10-28,0.0413333333333333
Dare,2021-10-29,0.0463333333333333
Dare,2021-10-30,0.053
Dare,2021-10-31,0.06
Dare,2021-11-01,0.076
Dare,2021-11-02,0.098
Dare,2021-11-03,0.122666666666667
Dare,2021-11-04,0.156666666666667
Dare,2021-11-05,0.206
Dare,2021-11-06,0.275
Dare,2021-11-07,0.357333333333333
Dare,2021-11-08,0.464333333333333
Dare,2021-11-09,0.581333333333333
Dare,2021-11-10,0.695
Dare,2021-11-11,0.802666666666667
Dare,2021-11-12,0.878
Dare,2021-11-13,0.931
Dare,2021-11-14,0.965
Dare,2021-11-15,0.980333333333333
Dare,2021-11-16,0.991
Dare,2021-11-17,0.995333333333333
Dare,2021-11-18,0.998
Dare,2021-11-19,0.998333333333333
Dare,2021-11-20,0.998333333333333
Dare,2021-11-21,0.998666666666667
Dare,2021-11-22,0.999
Dare,2021-11-23,0.999
Dare,2021-11-24,0.999333333333333
Dare,2021-11-25,0.999333333333333
Dare,2021-11-26,0.999666666666667
Dare,2021-11-27,1
Dare,2021-11-28,1
Dare,2021-11-29,0.998666666666667
Dare,2021-11-30,0.998
Dare,2021-12-01,0.997333333333333
Dare,2021-12-02,0.996
Dare,2021-12-03,0.990333333333333
Dare,2021-12-04,0.983333333333333
Dare,2021-12-05,0.973333333333333
Dare,2021-12-06,0.957666666666667
Dare,2021-12-07,0.937666666666667
Dare,2021-12-08,0.917
Dare,2021-12-09,0.898333333333333
Dare,2021-12-10,0.877333333333333
Dare,2021-12-11,0.857666666666667
Dare,2021-12-12,0.841666666666667
Dare,2021-12-13,0.824
Dare,2021-12-14,0.801666666666667
Dare,2021-12-15,0.789
Dare,2021-12-16,0.775666666666667
Dare,2021-12-17,0.768
Dare,2021-12-18,0.754
Dare,2021-12-19,0.743
Dare,2021-12-20,0.74
Dare,2021-12-21,0.732666666666667
Dare,2021-12-22,0.723333333333333
Dare,2021-12-23,0.718333333333333
Dare,2021-12-24,0.712666666666667
Dare,2021-12-25,0.711666666666667
Dare,2021-12-26,0.707
Dare,2021-12-27,0.702
Dare,2021-12-28,0.697333333333333
Dare,2021-12-29,0.690333333333333
Dare,2021-12-30,0.686333333333333
Dare,2021-12-31,0.686333333333333
Dare,2022-01-01,0.686333333333333
Dare,2022-01-02,0.686333333333333
Dare,2022-01-03,0.686333333333333
Dare,2022-01-04,0.686333333333333
Dare,2022-01-05,0.686333333333333
Dare,2022-01-06,0.686333333333333
Dare,2022-01-07,0.686333333333333
Dare,2022-01-08,0.686333333333333
Dare,2022-01-09,0.686333333333333
Dare,2022-01-10,0.686333333333333
Dare,2022-01-11,0.686333333333333
Dare,2022-01-12,0.686333333333333
Dare,2022-01-13,0.686333333333333
Davidson,2021-10-08,0.0663333333333333
Davidson,2021-10-09,0.025
Davidson,2021-10-10,0.00533333333333333
Davidson,2021-10-11,0.00133333333333333
Davidson,2021-10-12,0
Davidson,2021-10-13,0
Davidson,2021-10-14,0
Davidson,2021-10-15,0
Davidson,2021-10-16,0
Davidson,2021-10-17,0.000333333333333333
Davidson,2021-10-18,0.00166666666666667
Davidson,2021-10-19,0.005
Davidson,2021-10-20,0.0126666666666667
Davidson,2021-10-21,0.0383333333333333
Davidson,2021-10-22,0.097
Davidson,2021-10-23,0.191
Davidson,2021-10-24,0.327666666666667
Davidson,2021-10-25,0.487
Davidson,2021-10-26,0.623333333333333
Davidson,2021-10-27,0.734
Davidson,2021-10-28,0.826333333333333
Davidson,2021-10-29,0.883
Davidson,2021-10-30,0.919666666666667
Davidson,2021-10-31,0.941
Davidson,2021-11-01,0.962333333333333
Davidson,2021-11-02,0.972333333333333
Davidson,2021-11-03,0.980333333333333
Davidson,2021-11-04,0.982666666666667
Davidson,2021-11-05,0.982666666666667
Davidson,2021-11-06,0.978333333333333
Davidson,2021-11-07,0.974333333333333
Davidson,2021-11-08,0.967
Davidson,2021-11-09,0.953
Davidson,2021-11-10,0.936333333333333
Davidson,2021-11-11,0.918666666666667
Davidson,2021-11-12,0.894333333333333
Davidson,2021-11-13,0.869333333333333
Davidson,2021-11-14,0.854666666666667
Davidson,2021-11-15,0.856666666666667
Davidson,2021-11-16,0.873666666666667
Davidson,2021-11-17,0.898
Davidson,2021-11-18,0.927666666666667
Davidson,2021-11-19,0.958
Davidson,2021-11-20,0.982
Davidson,2021-11-21,0.995333333333333
Davidson,2021-11-22,0.999
Davidson,2021-11-23,1
Davidson,2021-11-24,1
Davidson,2021-11-25,1
Davidson,2021-11-26,1
Davidson,2021-11-27,1
Davidson,2021-11-28,1
Davidson,2021-11-29,1
Davidson,2021-11-30,1
Davidson,2021-12-01,0.997666666666667
Davidson,2021-12-02,0.989666666666667
Davidson,2021-12-03,0.946666666666667
Davidson,2021-12-04,0.824
Davidson,2021-12-05,0.618333333333333
Davidson,2021-12-06,0.371
Davidson,2021-12-07,0.210333333333333
Davidson,2021-12-08,0.133666666666667
Davidson,2021-12-09,0.108333333333333
Davidson,2021-12-10,0.109
Davidson,2021-12-11,0.117
Davidson,2021-12-12,0.137
Davidson,2021-12-13,0.18
Davidson,2021-12-14,0.284333333333333
Davidson,2021-12-15,0.469
Davidson,2021-12-16,0.71
Davidson,2021-12-17,0.900333333333333
Davidson,2021-12-18,0.981333333333333
Davidson,2021-12-19,0.996333333333333
Davidson,2021-12-20,0.999666666666667
Davidson,2021-12-21,0.999666666666667
Davidson,2021-12-22,0.999666666666667
Davidson,2021-12-23,0.999666666666667
Davidson,2021-12-24,0.999666666666667
Davidson,2021-12-25,0.999666666666667
Davidson,2021-12-26,0.999666666666667
Davidson,2021-12-27,0.999333333333333
Davidson,2021-12-28,0.999333333333333
Davidson,2021-12-29,0.999
Davidson,2021-12-30,0.998666666666667
Davidson,2021-12-31,0.998666666666667
Davidson,2022-01-01,0.998666666666667
Davidson,2022-01-02,0.998666666666667
Davidson,2022-01-03,0.998666666666667
Davidson,2022-01-04,0.998666666666667
Davidson,2022-01-05,0.998666666666667
Davidson,2022-01-06,0.998666666666667
Davidson,2022-01-07,0.998666666666667
Davidson,2022-01-08,0.998666666666667
Davidson,2022-01-09,0.998666666666667
Davidson,2022-01-10,0.998666666666667
Davidson,2022-01-11,0.998666666666667
Davidson,2022-01-12,0.998666666666667
Davidson,2022-01-13,0.998666666666667
Davie,2021-10-08,0.0253333333333333
Davie,2021-10-09,0.0163333333333333
Davie,2021-10-10,0.00866666666666667
Davie,2021-10-11,0.00433333333333333
Davie,2021-10-12,0.002
Davie,2021-10-13,0.001
Davie,2021-10-14,0.00166666666666667
Davie,2021-10-15,0.002
Davie,2021-10-16,0.00266666666666667
Davie,2021-10-17,0.003
Davie,2021-10-18,0.00366666666666667
Davie,2021-10-19,0.005
Davie,2021-10-20,0.00633333333333333
Davie,2021-10-21,0.00833333333333333
Davie,2021-10-22,0.0106666666666667
Davie,2021-10-23,0.0126666666666667
Davie,2021-10-24,0.0163333333333333
Davie,2021-10-25,0.0213333333333333
Davie,2021-10-26,0.03
Davie,2021-10-27,0.0396666666666667
Davie,2021-10-28,0.0553333333333333
Davie,2021-10-29,0.0813333333333333
Davie,2021-10-30,0.120666666666667
Davie,2021-10-31,0.180666666666667
Davie,2021-11-01,0.267333333333333
Davie,2021-11-02,0.369333333333333
Davie,2021-11-03,0.488333333333333
Davie,2021-11-04,0.603
Davie,2021-11-05,0.702333333333333
Davie,2021-11-06,0.789
Davie,2021-11-07,0.856333333333333
Davie,2021-11-08,0.912666666666667
Davie,2021-11-09,0.948
Davie,2021-11-10,0.968
Davie,2021-11-11,0.984
Davie,2021-11-12,0.990666666666667
Davie,2021-11-13,0.996666666666667
Davie,2021-11-14,0.998666666666667
Davie,2021-11-15,0.999333333333333
Davie,2021-11-16,0.999666666666667
Davie,2021-11-17,0.999666666666667
Davie,2021-11-18,0.999666666666667
Davie,2021-11-19,1
Davie,2021-11-20,1
Davie,2021-11-21,1
Davie,2021-11-22,1
Davie,2021-11-23,1
Davie,2021-11-24,1
Davie,2021-11-25,1
Davie,2021-11-26,1
Davie,2021-11-27,1
Davie,2021-11-28,1
Davie,2021-11-29,1
Davie,2021-11-30,1
Davie,2021-12-01,1
Davie,2021-12-02,0.999
Davie,2021-12-03,0.998
Davie,2021-12-04,0.994333333333333
Davie,2021-12-05,0.988
Davie,2021-12-06,0.975333333333333
Davie,2021-12-07,0.956666666666667
Davie,2021-12-08,0.937333333333333
Davie,2021-12-09,0.92
Davie,2021-12-10,0.908666666666667
Davie,2021-12-11,0.903333333333333
Davie,2021-12-12,0.904333333333333
Davie,2021-12-13,0.914
Davie,2021-12-14,0.936333333333333
Davie,2021-12-15,0.954333333333333
Davie,2021-12-16,0.970333333333333
Davie,2021-12-17,0.975666666666667
Davie,2021-12-18,0.977666666666667
Davie,2021-12-19,0.972666666666667
Davie,2021-12-20,0.965666666666667
Davie,2021-12-21,0.959666666666667
Davie,2021-12-22,0.955
Davie,2021-12-23,0.948333333333333
Davie,2021-12-24,0.942333333333333
Davie,2021-12-25,0.933666666666667
Davie,2021-12-26,0.927666666666667
Davie,2021-12-27,0.920666666666667
Davie,2021-12-28,0.915666666666667
Davie,2021-12-29,0.905666666666667
Davie,2021-12-30,0.903
Davie,2021-12-31,0.903
Davie,2022-01-01,0.903
Davie,2022-01-02,0.903
Davie,2022-01-03,0.903
Davie,2022-01-04,0.903
Davie,2022-01-05,0.903
Davie,2022-01-06,0.903
Davie,2022-01-07,0.903
Davie,2022-01-08,0.903
Davie,2022-01-09,0.903
Davie,2022-01-10,0.903
Davie,2022-01-11,0.903
Davie,2022-01-12,0.903
Davie,2022-01-13,0.903
Duplin,2021-10-08,0.405
Duplin,2021-10-09,0.291333333333333
Duplin,2021-10-10,0.153666666666667
Duplin,2021-10-11,0.0623333333333333
Duplin,2021-10-12,0.0186666666666667
Duplin,2021-10-13,0.00666666666666667
Duplin,2021-10-14,0.002
Duplin,2021-10-15,0.001
Duplin,2021-10-16,0.000333333333333333
Duplin,2021-10-17,0.000333333333333333
Duplin,2021-10-18,0.000333333333333333
Duplin,2021-10-19,0.00133333333333333
Duplin,2021-10-20,0.00233333333333333
Duplin,2021-10-21,0.003
Duplin,2021-10-22,0.003
Duplin,2021-10-23,0.00566666666666667
Duplin,2021-10-24,0.00666666666666667
Duplin,2021-10-25,0.011
Duplin,2021-10-26,0.0223333333333333
Duplin,2021-10-27,0.04
Duplin,2021-10-28,0.066
Duplin,2021-10-29,0.108
Duplin,2021-10-30,0.163
Duplin,2021-10-31,0.219333333333333
Duplin,2021-11-01,0.281666666666667
Duplin,2021-11-02,0.341
Duplin,2021-11-03,0.386666666666667
Duplin,2021-11-04,0.419
Duplin,2021-11-05,0.424333333333333
Duplin,2021-11-06,0.426666666666667
Duplin,2021-11-07,0.425666666666667
Duplin,2021-11-08,0.410666666666667
Duplin,2021-11-09,0.384
Duplin,2021-11-10,0.373
Duplin,2021-11-11,0.379666666666667
Duplin,2021-11-12,0.397
Duplin,2021-11-13,0.439666666666667
Duplin,2021-11-14,0.494
Duplin,2021-11-15,0.571666666666667
Duplin,2021-11-16,0.672333333333333
Duplin,2021-11-17,0.776333333333333
Duplin,2021-11-18,0.884333333333333
Duplin,2021-11-19,0.959666666666667
Duplin,2021-11-20,0.992
Duplin,2021-11-21,1
Duplin,2021-11-22,1
Duplin,2021-11-23,1
Duplin,2021-11-24,1
Duplin,2021-11-25,1
Duplin,2021-11-26,1
Duplin,2021-11-27,1
Duplin,2021-11-28,1
Duplin,2021-11-29,1
Duplin,2021-11-30,0.999
Duplin,2021-12-01,0.978666666666667
Duplin,2021-12-02,0.877333333333333
Duplin,2021-12-03,0.627
Duplin,2021-12-04,0.331666666666667
Duplin,2021-12-05,0.150666666666667
Duplin,2021-12-06,0.078
Duplin,2021-12-07,0.0416666666666667
Duplin,2021-12-08,0.0283333333333333
Duplin,2021-12-09,0.0196666666666667
Duplin,2021-12-10,0.013
Duplin,2021-12-11,0.0123333333333333
Duplin,2021-12-12,0.0123333333333333
Duplin,2021-12-13,0.02
Duplin,2021-12-14,0.04
Duplin,2021-12-15,0.0876666666666667
Duplin,2021-12-16,0.187
Duplin,2021-12-17,0.366
Duplin,2021-12-18,0.589666666666667
Duplin,2021-12-19,0.758666666666667
Duplin,2021-12-20,0.851
Duplin,2021-12-21,0.884666666666667
Duplin,2021-12-22,0.898
Duplin,2021-12-23,0.902
Duplin,2021-12-24,0.903
Duplin,2021-12-25,0.901666666666667
Duplin,2021-12-26,0.895333333333333
Duplin,2021-12-27,0.884666666666667
Duplin,2021-12-28,0.875666666666667
Duplin,2021-12-29,0.863
Duplin,2021-12-30,0.851666666666667
Duplin,2021-12-31,0.851666666666667
Duplin,2022-01-01,0.851666666666667
Duplin,2022-01-02,0.851666666666667
Duplin,2022-01-03,0.851666666666667
Duplin,2022-01-04,0.851666666666667
Duplin,2022-01-05,0.851666666666667
Duplin,2022-01-06,0.851666666666667
Duplin,2022-01-07,0.851666666666667
Duplin,2022-01-08,0.851666666666667
Duplin,2022-01-09,0.851666666666667
Duplin,2022-01-10,0.851666666666667
Duplin,2022-01-11,0.851666666666667
Duplin,2022-01-12,0.851666666666667
Duplin,2022-01-13,0.851666666666667
Durham,2021-10-07,0.46925
Durham,2021-10-08,0.3705
Durham,2021-10-09,0.23125
Durham,2021-10-10,0.11975
Durham,2021-10-11,0.0575
Durham,2021-10-12,0.0325
Durham,2021-10-13,0.02375
Durham,2021-10-14,0.023
Durham,2021-10-15,0.02275
Durham,2021-10-16,0.02775
Durham,2021-10-17,0.04525
Durham,2021-10-18,0.08075
Durham,2021-10-19,0.1295
Durham,2021-10-20,0.1855
Durham,2021-10-21,0.22875
Durham,2021-10-22,0.248
Durham,2021-10-23,0.23275
Durham,2021-10-24,0.198
Durham,2021-10-25,0.1515
Durham,2021-10-26,0.11875
Durham,2021-10-27,0.09525
Durham,2021-10-28,0.10275
Durham,2021-10-29,0.1355
Durham,2021-10-30,0.1885
Durham,2021-10-31,0.292
Durham,2021-11-01,0.44575
Durham,2021-11-02,0.66625
Durham,2021-11-03,0.85675
Durham,2021-11-04,0.94525
Durham,2021-11-05,0.96175
Durham,2021-11-06,0.95825
Durham,2021-11-07,0.94125
Durham,2021-11-08,0.91025
Durham,2021-11-09,0.83875
Durham,2021-11-10,0.64225
Durham,2021-11-11,0.31025
Durham,2021-11-12,0.076
Durham,2021-11-13,0.0245
Durham,2021-11-14,0.023
Durham,2021-11-15,0.02875
Durham,2021-11-16,0.0385
Durham,2021-11-17,0.056
Durham,2021-11-18,0.09675
Durham,2021-11-19,0.2075
Durham,2021-11-20,0.58025
Durham,2021-11-21,0.9625
Durham,2021-11-22,1
Durham,2021-11-23,1
Durham,2021-11-24,1
Durham,2021-11-25,1
Durham,2021-11-26,1
Durham,2021-11-27,1
Durham,2021-11-28,1
Durham,2021-11-29,0.99975
Durham,2021-11-30,0.991
Durham,2021-12-01,0.78675
Durham,2021-12-02,0.38175
Durham,2021-12-03,0.19625
Durham,2021-12-04,0.12225
Durham,2021-12-05,0.096
Durham,2021-12-06,0.09575
Durham,2021-12-07,0.13825
Durham,2021-12-08,0.346
Durham,2021-12-09,0.78725
Durham,2021-12-10,0.98025
Durham,2021-12-11,0.99975
Durham,2021-12-12,1
Durham,2021-12-13,1
Durham,2021-12-14,1
Durham,2021-12-15,1
Durham,2021-12-16,1
Durham,2021-12-17,1
Durham,2021-12-18,1
Durham,2021-12-19,1
Durham,2021-12-20,1
Durham,2021-12-21,1
Durham,2021-12-22,1
Durham,2021-12-23,1
Durham,2021-12-24,1
Durham,2021-12-25,1
Durham,2021-12-26,1
Durham,2021-12-27,1
Durham,2021-12-28,0.99925
Durham,2021-12-29,0.99825
Durham,2021-12-30,0.99475
Durham,2021-12-31,0.99475
Durham,2022-01-01,0.99475
Durham,2022-01-02,0.99475
Durham,2022-01-03,0.99475
Durham,2022-01-04,0.99475
Durham,2022-01-05,0.99475
Durham,2022-01-06,0.99475
Durham,2022-01-07,0.99475
Durham,2022-01-08,0.99475
Durham,2022-01-09,0.99475
Durham,2022-01-10,0.99475
Durham,2022-01-11,0.99475
Durham,2022-01-12,0.99475
Durham,2022-01-13,0.99475
Durham,2022-01-14,0.99475
Durham,2022-01-15,0.99475
Durham,2022-01-16,0.99475
Durham,2022-01-17,0.99475
Durham,2022-01-18,0.99475
Durham,2022-01-19,0.99475
Durham,2022-01-20,0.99475
Durham,2022-01-21,0.99475
Durham,2022-01-22,0.99475
Durham,2022-01-23,0.99475
Durham,2022-01-24,0.99475
Durham,2022-01-25,0.99475
Durham,2022-01-26,0.99475
Durham,2022-01-27,0.99475
Edgecombe,2021-10-08,0.057
Edgecombe,2021-10-09,0.0333333333333333
Edgecombe,2021-10-10,0.0173333333333333
Edgecombe,2021-10-11,0.00866666666666667
Edgecombe,2021-10-12,0.00266666666666667
Edgecombe,2021-10-13,0.000666666666666667
Edgecombe,2021-10-14,0.000333333333333333
Edgecombe,2021-10-15,0
Edgecombe,2021-10-16,0
Edgecombe,2021-10-17,0
Edgecombe,2021-10-18,0.000333333333333333
Edgecombe,2021-10-19,0.000333333333333333
Edgecombe,2021-10-20,0.000333333333333333
Edgecombe,2021-10-21,0.000333333333333333
Edgecombe,2021-10-22,0.000333333333333333
Edgecombe,2021-10-23,0.00133333333333333
Edgecombe,2021-10-24,0.002
Edgecombe,2021-10-25,0.00466666666666667
Edgecombe,2021-10-26,0.00733333333333333
Edgecombe,2021-10-27,0.0146666666666667
Edgecombe,2021-10-28,0.0293333333333333
Edgecombe,2021-10-29,0.0493333333333333
Edgecombe,2021-10-30,0.086
Edgecombe,2021-10-31,0.143333333333333
Edgecombe,2021-11-01,0.219333333333333
Edgecombe,2021-11-02,0.313
Edgecombe,2021-11-03,0.402333333333333
Edgecombe,2021-11-04,0.499
Edgecombe,2021-11-05,0.587666666666667
Edgecombe,2021-11-06,0.652333333333333
Edgecombe,2021-11-07,0.707666666666667
Edgecombe,2021-11-08,0.756666666666667
Edgecombe,2021-11-09,0.796666666666667
Edgecombe,2021-11-10,0.825
Edgecombe,2021-11-11,0.851333333333333
Edgecombe,2021-11-12,0.870333333333333
Edgecombe,2021-11-13,0.88
Edgecombe,2021-11-14,0.892
Edgecombe,2021-11-15,0.901666666666667
Edgecombe,2021-11-16,0.905
Edgecombe,2021-11-17,0.905333333333333
Edgecombe,2021-11-18,0.910333333333333
Edgecombe,2021-11-19,0.909333333333333
Edgecombe,2021-11-20,0.905
Edgecombe,2021-11-21,0.897
Edgecombe,2021-11-22,0.887666666666667
Edgecombe,2021-11-23,0.876666666666667
Edgecombe,2021-11-24,0.871333333333333
Edgecombe,2021-11-25,0.864333333333333
Edgecombe,2021-11-26,0.846666666666667
Edgecombe,2021-11-27,0.836666666666667
Edgecombe,2021-11-28,0.833333333333333
Edgecombe,2021-11-29,0.834666666666667
Edgecombe,2021-11-30,0.844333333333333
Edgecombe,2021-12-01,0.858333333333333
Edgecombe,2021-12-02,0.870666666666667
Edgecombe,2021-12-03,0.892
Edgecombe,2021-12-04,0.916666666666667
Edgecombe,2021-12-05,0.937666666666667
Edgecombe,2021-12-06,0.958333333333333
Edgecombe,2021-12-07,0.973333333333333
Edgecombe,2021-12-08,0.986666666666667
Edgecombe,2021-12-09,0.992666666666667
Edgecombe,2021-12-10,0.997666666666667
Edgecombe,2021-12-11,0.999
Edgecombe,2021-12-12,0.999666666666667
Edgecombe,2021-12-13,1
Edgecombe,2021-12-14,1
Edgecombe,2021-12-15,1
Edgecombe,2021-12-16,1
Edgecombe,2021-12-17,1
Edgecombe,2021-12-18,1
Edgecombe,2021-12-19,1
Edgecombe,2021-12-20,1
Edgecombe,2021-12-21,1
Edgecombe,2021-12-22,1
Edgecombe,2021-12-23,1
Edgecombe,2021-12-24,1
Edgecombe,2021-12-25,0.999666666666667
Edgecombe,2021-12-26,0.999333333333333
Edgecombe,2021-12-27,0.999
Edgecombe,2021-12-28,0.999
Edgecombe,2021-12-29,0.998333333333333
Edgecombe,2021-12-30,0.997
Edgecombe,2021-12-31,0.997
Edgecombe,2022-01-01,0.997
Edgecombe,2022-01-02,0.997
Edgecombe,2022-01-03,0.997
Edgecombe,2022-01-04,0.997
Edgecombe,2022-01-05,0.997
Edgecombe,2022-01-06,0.997
Edgecombe,2022-01-07,0.997
Edgecombe,2022-01-08,0.997
Edgecombe,2022-01-09,0.997
Edgecombe,2022-01-10,0.997
Edgecombe,2022-01-11,0.997
Edgecombe,2022-01-12,0.997
Edgecombe,2022-01-13,0.997
Forsyth,2021-10-07,0.05775
Forsyth,2021-10-08,0.01675
Forsyth,2021-10-09,0.00325
Forsyth,2021-10-10,5e-04
Forsyth,2021-10-11,0
Forsyth,2021-10-12,0
Forsyth,2021-10-13,0
Forsyth,2021-10-14,0
Forsyth,2021-10-15,0
Forsyth,2021-10-16,0
Forsyth,2021-10-17,0.00025
Forsyth,2021-10-18,0.00125
Forsyth,2021-10-19,0.004
Forsyth,2021-10-20,0.00725
Forsyth,2021-10-21,0.0155
Forsyth,2021-10-22,0.0235
Forsyth,2021-10-23,0.02525
Forsyth,2021-10-24,0.02475
Forsyth,2021-10-25,0.02375
Forsyth,2021-10-26,0.0315
Forsyth,2021-10-27,0.054
Forsyth,2021-10-28,0.12075
Forsyth,2021-10-29,0.2335
Forsyth,2021-10-30,0.39825
Forsyth,2021-10-31,0.593
Forsyth,2021-11-01,0.782
Forsyth,2021-11-02,0.92725
Forsyth,2021-11-03,0.9865
Forsyth,2021-11-04,0.99875
Forsyth,2021-11-05,0.99975
Forsyth,2021-11-06,1
Forsyth,2021-11-07,1
Forsyth,2021-11-08,1
Forsyth,2021-11-09,1
Forsyth,2021-11-10,1
